시도명,시군구명,법정동명,법정동코드,기준연월,청년연령기준,총인구수,청년인구수,청년비율,총가구수,1인가구수,1인가구비율,기초수급가구수,기초수급가구비율,연결된_행정동수
서울특별시,중구,남대문로4가,1114011700,2024,20-39세,5,1,0.2,3,1,0.3333333333333333,0,0.0,2
서울특별시,중구,남대문로5가,1114011800,2024,20-39세,454,101,0.22246696035242292,212,106,0.5,43,0.2028301886792453,1
서울특별시,중구,봉래동1가,1114011900,2024,20-39세,67,18,0.26865671641791045,33,17,0.5151515151515151,2,0.06060606060606061,2
서울특별시,중구,봉래동2가,1114012000,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,회현동1가,1114012100,2024,20-39세,3439,802,0.23320732771154407,1497,775,0.5177020708082832,228,0.1523046092184369,2
서울특별시,중구,회현동2가,1114012200,2024,20-39세,867,202,0.23298731257208766,376,195,0.5186170212765957,57,0.15159574468085107,2
서울특별시,중구,회현동3가,1114012300,2024,20-39세,14,3,0.21428571428571427,5,3,0.6,0,0.0,1
서울특별시,중구,충무로1가,1114012400,2024,20-39세,11,2,0.18181818181818182,4,1,0.25,0,0.0,2
서울특별시,중구,충무로2가,1114012500,2024,20-39세,102,25,0.24509803921568626,39,21,0.5384615384615384,1,0.02564102564102564,1
서울특별시,중구,명동1가,1114012600,2024,20-39세,2,0,0.0,1,0,0.0,0,0.0,1
서울특별시,중구,명동2가,1114012700,2024,20-39세,202,50,0.24752475247524752,77,42,0.5454545454545454,3,0.03896103896103896,1
서울특별시,중구,남산동1가,1114012800,2024,20-39세,51,12,0.23529411764705882,19,10,0.5263157894736842,0,0.0,1
서울특별시,중구,남산동2가,1114012900,2024,20-39세,200,50,0.25,76,42,0.5526315789473685,3,0.039473684210526314,1
서울특별시,중구,남산동3가,1114013000,2024,20-39세,15,3,0.2,5,3,0.6,0,0.0,1
서울특별시,중구,저동1가,1114013100,2024,20-39세,5,1,0.2,2,1,0.5,0,0.0,1
서울특별시,중구,충무로4가,1114013200,2024,20-39세,2168,897,0.4137453874538745,1307,873,0.6679418515684774,73,0.0558530986993114,2
서울특별시,중구,충무로5가,1114013300,2024,20-39세,846,349,0.41252955082742315,510,341,0.6686274509803921,28,0.054901960784313725,2
서울특별시,중구,인현동2가,1114013400,2024,20-39세,1082,459,0.4242144177449168,677,466,0.6883308714918759,41,0.060561299852289516,1
서울특별시,중구,예관동,1114013500,2024,20-39세,20,8,0.4,12,8,0.6666666666666666,0,0.0,1
서울특별시,중구,묵정동,1114013600,2024,20-39세,1543,626,0.40570317563188596,955,599,0.6272251308900524,47,0.049214659685863874,2
서울특별시,중구,필동1가,1114013700,2024,20-39세,81,31,0.38271604938271603,45,28,0.6222222222222222,2,0.044444444444444446,1
서울특별시,중구,필동2가,1114013800,2024,20-39세,401,157,0.3915211970074813,223,138,0.6188340807174888,10,0.04484304932735426,1
서울특별시,중구,필동3가,1114013900,2024,20-39세,458,179,0.39082969432314413,255,158,0.6196078431372549,12,0.047058823529411764,1
서울특별시,중구,남학동,1114014000,2024,20-39세,15,6,0.4,8,5,0.625,0,0.0,1
서울특별시,중구,주자동,1114014100,2024,20-39세,10,4,0.4,5,3,0.6,0,0.0,1
서울특별시,중구,예장동,1114014200,2024,20-39세,666,217,0.3258258258258258,317,189,0.5962145110410094,14,0.04416403785488959,2
서울특별시,중구,장충동1가,1114014300,2024,20-39세,1335,552,0.4134831460674157,876,552,0.6301369863013698,44,0.0502283105022831,1
서울특별시,중구,장충동2가,1114014400,2024,20-39세,3574,1449,0.40542809177392275,2212,1387,0.6270343580470162,109,0.049276672694394216,2
서울특별시,중구,광희동1가,1114014500,2024,20-39세,349,148,0.42406876790830944,219,150,0.684931506849315,13,0.0593607305936073,1
서울특별시,중구,광희동2가,1114014600,2024,20-39세,814,346,0.4250614250614251,509,351,0.6895874263261297,31,0.060903732809430254,1
서울특별시,중구,쌍림동,1114014700,2024,20-39세,559,237,0.42397137745974955,350,241,0.6885714285714286,21,0.06,1
서울특별시,중구,을지로6가,1114014800,2024,20-39세,149,63,0.4228187919463087,93,64,0.6881720430107527,5,0.053763440860215055,1
서울특별시,중구,을지로7가,1114014900,2024,20-39세,46,19,0.41304347826086957,29,20,0.6896551724137931,1,0.034482758620689655,1
서울특별시,중구,을지로4가,1114015000,2024,20-39세,126,54,0.42857142857142855,82,53,0.6463414634146342,6,0.07317073170731707,1
서울특별시,중구,을지로5가,1114015100,2024,20-39세,420,181,0.430952380952381,274,178,0.6496350364963503,20,0.072992700729927,1
서울특별시,중구,주교동,1114015200,2024,20-39세,242,104,0.4297520661157025,157,103,0.6560509554140127,11,0.07006369426751592,1
서울특별시,중구,방산동,1114015300,2024,20-39세,43,18,0.4186046511627907,28,18,0.6428571428571429,2,0.07142857142857142,1
서울특별시,중구,오장동,1114015400,2024,20-39세,669,284,0.42451420029895365,419,288,0.6873508353221957,25,0.059665871121718374,1
서울특별시,중구,을지로3가,1114015500,2024,20-39세,201,86,0.42786069651741293,131,85,0.648854961832061,9,0.06870229007633588,1
서울특별시,중구,입정동,1114015600,2024,20-39세,1559,673,0.431686978832585,1017,663,0.6519174041297935,75,0.07374631268436578,1
서울특별시,중구,산림동,1114015700,2024,20-39세,134,57,0.4253731343283582,87,57,0.6551724137931034,6,0.06896551724137931,1
서울특별시,중구,충무로3가,1114015800,2024,20-39세,122,48,0.39344262295081966,68,42,0.6176470588235294,3,0.04411764705882353,1
서울특별시,중구,초동,1114015900,2024,20-39세,66,28,0.42424242424242425,43,28,0.6511627906976745,3,0.06976744186046512,1
서울특별시,중구,인현동1가,1114016000,2024,20-39세,79,34,0.43037974683544306,51,33,0.6470588235294118,3,0.058823529411764705,1
서울특별시,중구,저동2가,1114016100,2024,20-39세,225,97,0.4311111111111111,146,95,0.6506849315068494,10,0.0684931506849315,1
서울특별시,중구,신당동,1114016200,2024,20-39세,68407,19788,0.2892686420980309,31932,13289,0.4161656019040461,2989,0.093605160967055,11
서울특별시,중구,흥인동,1114016300,2024,20-39세,251,86,0.3426294820717131,143,86,0.6013986013986014,15,0.1048951048951049,2
서울특별시,중구,무학동,1114016400,2024,20-39세,22,7,0.3181818181818182,12,7,0.5833333333333334,1,0.08333333333333333,2
서울특별시,중구,황학동,1114016500,2024,20-39세,13101,5452,0.416151438821464,7298,4099,0.5616607289668403,521,0.07138942175938613,1
서울특별시,중구,서소문동,1114016600,2024,20-39세,22,6,0.2727272727272727,11,6,0.5454545454545454,0,0.0,1
서울특별시,중구,정동,1114016700,2024,20-39세,512,156,0.3046875,263,147,0.55893536121673,8,0.030418250950570342,1
서울특별시,중구,순화동,1114016800,2024,20-39세,1916,519,0.2708768267223382,946,508,0.5369978858350951,93,0.09830866807610994,2
서울특별시,중구,의주로1가,1114016900,2024,20-39세,227,69,0.3039647577092511,116,65,0.5603448275862069,3,0.02586206896551724,1
서울특별시,중구,충정로1가,1114017000,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,중림동,1114017100,2024,20-39세,6271,1785,0.28464359751235846,2796,1122,0.4012875536480687,307,0.10979971387696709,1
서울특별시,중구,의주로2가,1114017200,2024,20-39세,8,2,0.25,3,1,0.3333333333333333,0,0.0,1
서울특별시,중구,만리동1가,1114017300,2024,20-39세,1324,376,0.283987915407855,590,237,0.4016949152542373,64,0.10847457627118644,1
서울특별시,중구,만리동2가,1114017400,2024,20-39세,4457,1269,0.2847206641238501,1987,797,0.4011071967790639,218,0.10971313537996981,1
서울특별시,중랑구,면목동,1126010100,2024,20-39세,132548,36666,0.27662431722847575,62540,26281,0.4202270546850016,8230,0.13159577870163094,6
서울특별시,중랑구,상봉동,1126010200,2024,20-39세,43679,15400,0.352572174271389,21411,9940,0.46424734949325114,2403,0.11223203026481715,2
서울특별시,중랑구,중화동,1126010300,2024,20-39세,41773,11733,0.2808752064730807,20182,8866,0.43930234862748985,3077,0.15246259042711327,2
서울특별시,중랑구,묵동,1126010400,2024,20-39세,51231,13925,0.2718080849485663,22356,8123,0.3633476471640723,1892,0.08463052424405082,2
서울특별시,중랑구,망우동,1126010500,2024,20-39세,53589,14735,0.274963145421635,24493,9995,0.40807577675254153,3822,0.15604458416690484,2
서울특별시,중랑구,신내동,1126010600,2024,20-39세,56454,13349,0.23645800120452048,22344,5944,0.26602219835302543,2608,0.11672037235947011,2
