법정동코드,법정동코드8,시군구명,법정동명,CI,주거비자료_매칭여부,관측품질,주거비_압박지수,D1_score,LDRI_raw,LDRI,LDRI_rank,LDRI_등급,위험유형,차원비교유형
1111010500,11110105,종로구,창성동,0.303362,매칭,주거비관측,0.1194,0.1194,0.036221,16.779149,321,매우낮음,안정형,CI 낮음 / 주거비 낮음
1111017400,11110174,종로구,창신동,0.430114,매칭,주거비관측,0.2028,0.2028,0.087227,44.193832,118,높음,강제잔류·압박형,CI 높음 / 주거비 높음
1111010100,11110101,종로구,청운동,0.305462,매칭,주거비관측,0.2723,0.2723,0.083177,42.017123,141,보통,이탈진행형,CI 낮음 / 주거비 높음
1111012200,11110122,종로구,청진동,0.667,미매칭,주거비자료없음,,,,,,,,
1111011200,11110112,종로구,체부동,0.340325,매칭,주거비관측,0.1855,0.1855,0.06313,31.242234,255,낮음,안정형,CI 낮음 / 주거비 낮음
1111016700,11110167,종로구,충신동,0.5462,매칭,주거비관측,0.16,0.16,0.087392,44.282496,116,높음,잠재위험형,CI 높음 / 주거비 낮음
1111010600,11110106,종로구,통의동,0.33498,미매칭,주거비자료없음,,,,,,,,
1111010800,11110108,종로구,통인동,0.304731,매칭,주거비관측,0.2767,0.2767,0.084319,42.630787,136,보통,이탈진행형,CI 낮음 / 주거비 높음
1111013900,11110139,종로구,팔판동,0.315223,미매칭,주거비자료없음,,,,,,,,
1111017700,11110177,종로구,평동,0.31728,미매칭,주거비자료없음,,,,,,,,
1111018300,11110183,종로구,평창동,0.233314,매칭,주거비관측,0.206,0.206,0.048063,23.143624,307,매우낮음,이탈진행형,CI 낮음 / 주거비 높음
1111011300,11110113,종로구,필운동,0.342233,매칭,주거비관측,0.1821,0.1821,0.062321,30.807024,261,낮음,안정형,CI 낮음 / 주거비 낮음
1111018100,11110181,종로구,행촌동,0.317167,매칭,주거비관측,0.2105,0.2105,0.066764,33.195127,238,낮음,이탈진행형,CI 낮음 / 주거비 높음
1111016900,11110169,종로구,혜화동,0.472448,매칭,주거비관측,0.2109,0.2109,0.099639,50.865154,71,높음,강제잔류·압박형,CI 높음 / 주거비 높음
1111018500,11110185,종로구,홍지동,0.290399,매칭,주거비관측,0.301,0.301,0.08741,44.29216,115,높음,이탈진행형,CI 낮음 / 주거비 높음
1111017900,11110179,종로구,홍파동,0.316753,매칭,주거비관측,0.2289,0.2289,0.072505,36.280795,208,낮음,이탈진행형,CI 낮음 / 주거비 높음
1111014300,11110143,종로구,화동,0.30799,미매칭,주거비자료없음,,,,,,,,
1111010400,11110104,종로구,효자동,0.304015,매칭,주거비관측,0.2045,0.2045,0.062171,30.726622,262,낮음,이탈진행형,CI 낮음 / 주거비 높음
1111016200,11110162,종로구,효제동,0.543727,미매칭,주거비자료없음,,,,,,,,
1111015000,11110150,종로구,훈정동,0,미매칭,주거비자료없음,,,,,,,,
1114014500,11140145,중구,광희동1가,0.548073,미매칭,주거비자료없음,,,,,,,,
1114014600,11140146,중구,광희동2가,0.551896,매칭,주거비관측,0.1385,0.1385,0.076438,38.394693,184,보통,잠재위험형,CI 높음 / 주거비 낮음
1114010600,11140106,중구,남대문로1가,0,미매칭,주거비자료없음,,,,,,,,
1114011500,11140115,중구,남대문로2가,0,미매칭,주거비자료없음,,,,,,,,
1114011600,11140116,중구,남대문로3가,0.250878,미매칭,주거비자료없음,,,,,,,,
1114011700,11140117,중구,남대문로4가,0.234979,미매칭,주거비자료없음,,,,,,,,
1114011800,11140118,중구,남대문로5가,0.509457,미매칭,주거비자료없음,,,,,,,,
1114012800,11140128,중구,남산동1가,0.327638,미매칭,주거비자료없음,,,,,,,,
1114012900,11140129,중구,남산동2가,0.384289,매칭,주거비관측,0.0438,0.0438,0.016832,6.357592,330,매우낮음,안정형,CI 낮음 / 주거비 낮음
1114013000,11140130,중구,남산동3가,0.336733,미매칭,주거비자료없음,,,,,,,,
1114011200,11140112,중구,남창동,0.510415,미매칭,주거비자료없음,,,,,,,,
1114014000,11140140,중구,남학동,0.454059,미매칭,주거비자료없음,,,,,,,,
1114010200,11140102,중구,다동,0.276993,미매칭,주거비자료없음,,,,,,,,
1114017300,11140173,중구,만리동1가,0.412633,매칭,주거비관측,0.1589,0.1589,0.065567,32.552135,244,낮음,잠재위험형,CI 높음 / 주거비 낮음
1114017400,11140174,중구,만리동2가,0.414018,매칭,주거비관측,0.1381,0.1381,0.057176,28.0418,284,매우낮음,잠재위험형,CI 높음 / 주거비 낮음
1114012600,11140126,중구,명동1가,0,미매칭,주거비자료없음,,,,,,,,
1114012700,11140127,중구,명동2가,0.379714,미매칭,주거비자료없음,,,,,,,,
1114010100,11140101,중구,무교동,0,미매칭,주거비자료없음,,,,,,,,
1114016400,11140164,중구,무학동,0.475732,매칭,주거비관측,0.1828,0.1828,0.086964,44.052355,119,높음,잠재위험형,CI 높음 / 주거비 낮음
1114013600,11140136,중구,묵정동,0.506212,매칭,주거비관측,0.1606,0.1606,0.081298,41.006881,154,보통,잠재위험형,CI 높음 / 주거비 낮음
1114015300,11140153,중구,방산동,0.5409,미매칭,주거비자료없음,,,,,,,,
1114011900,11140119,중구,봉래동1가,0.400752,미매칭,주거비자료없음,,,,,,,,
1114012000,11140120,중구,봉래동2가,0,미매칭,주거비자료없음,,,,,,,,
1114011300,11140113,중구,북창동,0.399912,미매칭,주거비자료없음,,,,,,,,
1114015700,11140157,중구,산림동,0.546833,미매칭,주거비자료없음,,,,,,,,
1114010700,11140107,중구,삼각동,0,미매칭,주거비자료없음,,,,,,,,
1114016600,11140166,중구,서소문동,0.355115,미매칭,주거비자료없음,,,,,,,,
1114011100,11140111,중구,소공동,0,미매칭,주거비자료없음,,,,,,,,
1114011000,11140110,중구,수표동,0,미매칭,주거비자료없음,,,,,,,,
1114010800,11140108,중구,수하동,0,미매칭,주거비자료없음,,,,,,,,
1114016800,11140168,중구,순화동,0.447233,미매칭,주거비자료없음,,,,,,,,
1114016200,11140162,중구,신당동,0.406429,매칭,주거비관측,0.2115,0.2115,0.08596,43.512645,129,높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114014700,11140147,중구,쌍림동,0.550036,매칭,주거비관측,0.2123,0.2123,0.116773,60.074025,37,매우높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114013500,11140135,중구,예관동,0.469958,미매칭,주거비자료없음,,,,,,,,
1114014200,11140142,중구,예장동,0.446381,매칭,주거비관측,0.2413,0.2413,0.107712,55.204007,57,매우높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114015400,11140154,중구,오장동,0.549535,미매칭,주거비자료없음,,,,,,,,
1114010400,11140104,중구,을지로1가,0,미매칭,주거비자료없음,,,,,,,,
1114010500,11140105,중구,을지로2가,0.310552,미매칭,주거비자료없음,,,,,,,,
1114015500,11140155,중구,을지로3가,0.545505,미매칭,주거비자료없음,,,,,,,,
1114015000,11140150,중구,을지로4가,0.549308,미매칭,주거비자료없음,,,,,,,,
1114015100,11140151,중구,을지로5가,0.551673,미매칭,주거비자료없음,,,,,,,,
1114014800,11140148,중구,을지로6가,0.54315,매칭,주거비관측,0.1529,0.1529,0.083048,41.947465,142,보통,잠재위험형,CI 높음 / 주거비 낮음
1114014900,11140149,중구,을지로7가,0.519553,미매칭,주거비자료없음,,,,,,,,
1114016900,11140169,중구,의주로1가,0.402976,미매칭,주거비자료없음,,,,,,,,
1114017200,11140172,중구,의주로2가,0.261926,미매칭,주거비자료없음,,,,,,,,
1114016000,11140160,중구,인현동1가,0.536496,미매칭,주거비자료없음,,,,,,,,
1114013400,11140134,중구,인현동2가,0.550625,미매칭,주거비자료없음,,,,,,,,
1114015600,11140156,중구,입정동,0.553679,미매칭,주거비자료없음,,,,,,,,
1114010900,11140109,중구,장교동,0,미매칭,주거비자료없음,,,,,,,,
1114014300,11140143,중구,장충동1가,0.51251,매칭,주거비관측,0.2365,0.2365,0.121209,62.458281,33,매우높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114014400,11140144,중구,장충동2가,0.506052,매칭,주거비관측,0.2312,0.2312,0.116999,60.195851,35,매우높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114013100,11140131,중구,저동1가,0.298575,미매칭,주거비자료없음,,,,,,,,
1114016100,11140161,중구,저동2가,0.54775,미매칭,주거비자료없음,,,,,,,,
1114016700,11140167,중구,정동,0.407293,미매칭,주거비자료없음,,,,,,,,
1114015200,11140152,중구,주교동,0.550604,미매칭,주거비자료없음,,,,,,,,
1114014100,11140141,중구,주자동,0.44452,미매칭,주거비자료없음,,,,,,,,
1114017100,11140171,중구,중림동,0.41413,매칭,주거비관측,0.187,0.187,0.077442,38.934668,179,보통,잠재위험형,CI 높음 / 주거비 낮음
1114015900,11140159,중구,초동,0.545479,미매칭,주거비자료없음,,,,,,,,
1114012400,11140124,중구,충무로1가,0.193382,미매칭,주거비자료없음,,,,,,,,
1114012500,11140125,중구,충무로2가,0.362685,미매칭,주거비자료없음,,,,,,,,
1114015800,11140158,중구,충무로3가,0.490955,미매칭,주거비자료없음,,,,,,,,
1114013200,11140132,중구,충무로4가,0.532589,미매칭,주거비자료없음,,,,,,,,
1114013300,11140133,중구,충무로5가,0.531263,미매칭,주거비자료없음,,,,,,,,
1114017000,11140170,중구,충정로1가,0,미매칭,주거비자료없음,,,,,,,,
1114010300,11140103,중구,태평로1가,0,미매칭,주거비자료없음,,,,,,,,
1114011400,11140114,중구,태평로2가,0.380648,미매칭,주거비자료없음,,,,,,,,
1114013700,11140137,중구,필동1가,0.48724,미매칭,주거비자료없음,,,,,,,,
1114013800,11140138,중구,필동2가,0.491083,매칭,주거비관측,0.1763,0.1763,0.086578,43.844933,124,높음,잠재위험형,CI 높음 / 주거비 낮음
1114013900,11140139,중구,필동3가,0.493177,매칭,주거비관측,0.1941,0.1941,0.095726,48.761685,77,높음,잠재위험형,CI 높음 / 주거비 낮음
1114016500,11140165,중구,황학동,0.508556,매칭,주거비관측,0.176,0.176,0.089506,45.418681,105,높음,잠재위험형,CI 높음 / 주거비 낮음
1114012100,11140121,중구,회현동1가,0.472485,매칭,주거비관측,0.246,0.246,0.116231,59.783139,38,매우높음,강제잔류·압박형,CI 높음 / 주거비 높음
1114012200,11140122,중구,회현동2가,0.472021,매칭,주거비관측,0.0106,0.0106,0.005003,0,331,매우낮음,잠재위험형,CI 높음 / 주거비 낮음
1114012300,11140123,중구,회현동3가,0.344432,미매칭,주거비자료없음,,,,,,,,
1114016300,11140163,중구,흥인동,0.516932,미매칭,주거비자료없음,,,,,,,,
1126010500,11260105,중랑구,망우동,0.456823,매칭,주거비관측,0.2006,0.2006,0.091639,46.564995,91,높음,강제잔류·압박형,CI 높음 / 주거비 높음
1126010100,11260101,중랑구,면목동,0.438395,매칭,주거비관측,0.2026,0.2026,0.088819,45.049373,108,높음,강제잔류·압박형,CI 높음 / 주거비 높음
1126010400,11260104,중랑구,묵동,0.36807,매칭,주거비관측,0.1668,0.1668,0.061394,30.308987,267,매우낮음,안정형,CI 낮음 / 주거비 낮음
1126010200,11260102,중랑구,상봉동,0.477147,매칭,주거비관측,0.1886,0.1886,0.08999,45.678765,100,높음,잠재위험형,CI 높음 / 주거비 낮음
1126010600,11260106,중랑구,신내동,0.343329,매칭,주거비관측,0.215,0.215,0.073816,36.985466,200,낮음,이탈진행형,CI 낮음 / 주거비 높음
1126010300,11260103,중랑구,중화동,0.468414,매칭,주거비관측,0.202,0.202,0.09462,48.16722,79,높음,강제잔류·압박형,CI 높음 / 주거비 높음
